Identifier	Experimental mass	Name	Formula	Adduct	Molecular Weight	mz Error (ppm)	ionizationScore	finalScore	kegg_compound	kegg_uri	hmdb_compound	hmdb_uri	lipidmaps_compound	lipidmaps_uri	metlin_compound	metlin_uri	pubchem_compound	pubchem_uri	inChiKey	pathways	cas	_TPIDX
104292	850.55826	PE-NMe(22:2(13Z,16Z)/16:1(9Z))	C44H82NO8P	M-H+HCOONa	783.577805602	0	-2	-2	N/A	N/A	HMDB0113567	http://www.hmdb.ca/metabolites/HMDB0113567	N/A	N/A	N/A	N/A	131820679	https://pubchem.ncbi.nlm.nih.gov/compound/131820679	IPKJROYNRGHLDR-OBIYJZOGSA-N	[]	N/A	357
104049	850.55826	PE-NMe(20:1(11Z)/18:2(9Z,12Z))	C44H82NO8P	M-H+HCOONa	783.577805602	0	-2	-2	N/A	N/A	HMDB0113316	http://www.hmdb.ca/metabolites/HMDB0113316	N/A	N/A	N/A	N/A	131820428	https://pubchem.ncbi.nlm.nih.gov/compound/131820428	VEBRGBNEUMSGAC-PTLFRALASA-N	[]	N/A	358
84344	850.55826	PE-NMe(18:0/20:3(8Z,11Z,14Z))	C44H82NO8P	M-H+HCOONa	783.577805602	0	-2	-2	N/A	N/A	HMDB0113097	http://www.hmdb.ca/metabolites/HMDB0113097	N/A	N/A	N/A	N/A	131820212	https://pubchem.ncbi.nlm.nih.gov/compound/131820212	ILNPQHVCMWYQJM-RQGMTPSCSA-N	[]	N/A	359
52375	850.55826	PE-NMe(16:1(9Z)/22:2(13Z,16Z))	C44H82NO8P	M-H+HCOONa	783.577805602	0	-2	-2	N/A	N/A	HMDB0113077	http://www.hmdb.ca/metabolites/HMDB0113077	N/A	N/A	N/A	N/A	131820192	https://pubchem.ncbi.nlm.nih.gov/compound/131820192	AWBLODXNCQDMBN-OBIYJZOGSA-N	[]	N/A	360
109464	850.55826	PE-NMe(18:2(9Z,12Z)/20:1(11Z))	C44H82NO8P	M-H+HCOONa	783.577805602	0	-2	-2	N/A	N/A	HMDB0113177	http://www.hmdb.ca/metabolites/HMDB0113177	N/A	N/A	N/A	N/A	131820290	https://pubchem.ncbi.nlm.nih.gov/compound/131820290	RDFURESZLGDBIK-PTLFRALASA-N	[]	N/A	361
98204	850.55826	PE-NMe(18:3(9Z,12Z,15Z)/20:0)	C44H82NO8P	M-H+HCOONa	783.577805602	0	-2	-2	N/A	N/A	HMDB0113233	http://www.hmdb.ca/metabolites/HMDB0113233	N/A	N/A	N/A	N/A	131820346	https://pubchem.ncbi.nlm.nih.gov/compound/131820346	OLBOIMAOZQXCIB-INKOSJSSSA-N	[]	N/A	362
90289	850.55826	PE-NMe(18:3(6Z,9Z,12Z)/20:0)	C44H82NO8P	M-H+HCOONa	783.577805602	0	-2	-2	N/A	N/A	HMDB0113204	http://www.hmdb.ca/metabolites/HMDB0113204	N/A	N/A	N/A	N/A	131820317	https://pubchem.ncbi.nlm.nih.gov/compound/131820317	UCPXGIDXZMZQFH-YLAWWRMCSA-N	[]	N/A	363
67270	850.55826	PE-NMe(18:0/20:3(5Z,8Z,11Z))	C44H82NO8P	M-H+HCOONa	783.577805602	0	-2	-2	N/A	N/A	HMDB0113096	http://www.hmdb.ca/metabolites/HMDB0113096	N/A	N/A	N/A	N/A	131820211	https://pubchem.ncbi.nlm.nih.gov/compound/131820211	HFMBTDQVAJOYHC-YOKRUPNWSA-N	[]	N/A	364
66761	850.55826	PE-NMe(18:1(11Z)/20:2(11Z,14Z))	C44H82NO8P	M-H+HCOONa	783.577805602	0	-2	-2	N/A	N/A	HMDB0113122	http://www.hmdb.ca/metabolites/HMDB0113122	N/A	N/A	N/A	N/A	131820237	https://pubchem.ncbi.nlm.nih.gov/compound/131820237	TZTANFHGVXVFGR-NHEYHVDRSA-N	[]	N/A	365
71882	850.55826	PE-NMe(20:0/18:3(9Z,12Z,15Z))	C44H82NO8P	M-H+HCOONa	783.577805602	0	-2	-2	N/A	N/A	HMDB0113289	http://www.hmdb.ca/metabolites/HMDB0113289	N/A	N/A	N/A	N/A	131820402	https://pubchem.ncbi.nlm.nih.gov/compound/131820402	LXNAKDZEWSSGRI-INKOSJSSSA-N	[]	N/A	366
89570	850.55826	PE-NMe(20:0/18:3(6Z,9Z,12Z))	C44H82NO8P	M-H+HCOONa	783.577805602	0	-2	-2	N/A	N/A	HMDB0113288	http://www.hmdb.ca/metabolites/HMDB0113288	N/A	N/A	N/A	N/A	131820401	https://pubchem.ncbi.nlm.nih.gov/compound/131820401	IDVCRYYGOWGSGJ-WWFLNIOWSA-N	[]	N/A	367
88575	850.55826	PE-NMe(20:3(8Z,11Z,14Z)/18:0)	C44H82NO8P	M-H+HCOONa	783.577805602	0	-2	-2	N/A	N/A	HMDB0113399	http://www.hmdb.ca/metabolites/HMDB0113399	N/A	N/A	N/A	N/A	131820511	https://pubchem.ncbi.nlm.nih.gov/compound/131820511	XSJHUVBMPMRRPM-KKBITRJCSA-N	[]	N/A	368
2566	850.55826	PC(20:3(5Z,8Z,11Z)/16:0)	C44H82NO8P	M-H+HCOONa	783.577805117	0	-2	-2	N/A	N/A	HMDB0008364	http://www.hmdb.ca/metabolites/HMDB0008364	LMGP01012194	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01012194	59810.0	https://metlin.scripps.edu/metabo_info.php?molid=59810	53478949	https://pubchem.ncbi.nlm.nih.gov/compound/53478949	LLSOYDYFSWVKOU-ZOVMTBBQSA-N	[]	N/A	369
2057	850.55826	PC(18:3(9Z,12Z,15Z)/18:0)	C44H82NO8P	M-H+HCOONa	783.577805117	0	-2	-2	N/A	N/A	HMDB0008201	http://www.hmdb.ca/metabolites/HMDB0008201	LMGP01011682	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011682	59647.0	https://metlin.scripps.edu/metabo_info.php?molid=59647	52922843	https://pubchem.ncbi.nlm.nih.gov/compound/52922843	QAVRIJZWHPNXBW-BHLPDSGJSA-N	[]	N/A	370
1865	850.55826	PC(16:1(9Z)/20:2(11Z,14Z))	C44H82NO8P	M-H+HCOONa	783.577805117	0	-2	-2	N/A	N/A	HMDB0008012	http://www.hmdb.ca/metabolites/HMDB0008012	LMGP01011490	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011490	59460.0	https://metlin.scripps.edu/metabo_info.php?molid=59460	52922461	https://pubchem.ncbi.nlm.nih.gov/compound/52922461	IIGHFIDXVYEMME-ZAEMQJNLSA-N	[]	N/A	371
1384	850.55826	PC(16:0/20:3(5Z,8Z,11Z))	C44H82NO8P	M-H+HCOONa	783.577805117	0	-2	-2	N/A	N/A	HMDB0007980	http://www.hmdb.ca/metabolites/HMDB0007980	LMGP01010622	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01010622	59429.0	https://metlin.scripps.edu/metabo_info.php?molid=59429	24778715	https://pubchem.ncbi.nlm.nih.gov/compound/24778715	XMZFUVYOYPLVOA-VLHUWQDUSA-N	[]	N/A	372
1386	850.55826	PC(16:0/20:3(8Z,11Z,14Z))	C44H82NO8P	M-H+HCOONa	783.577805117	0	-2	-2	N/A	N/A	HMDB0007981	http://www.hmdb.ca/metabolites/HMDB0007981	LMGP01010627	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01010627	59430.0	https://metlin.scripps.edu/metabo_info.php?molid=59430	24778719	https://pubchem.ncbi.nlm.nih.gov/compound/24778719	SRIGHEHXEGELQJ-YYQUKWHJSA-N	[]	N/A	373
2413	850.55826	PC(22:2(13Z,16Z)/14:1(9Z))	C44H82NO8P	M-H+HCOONa	783.577805117	0	-2	-2	N/A	N/A	HMDB0008591	http://www.hmdb.ca/metabolites/HMDB0008591	LMGP01012038	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01012038	60037.0	https://metlin.scripps.edu/metabo_info.php?molid=60037	52923553	https://pubchem.ncbi.nlm.nih.gov/compound/52923553	AHJIOIOFNHUXKJ-GXAHKNHCSA-N	[]	N/A	374
2217	850.55826	PC(20:2(11Z,14Z)/16:1(9Z))	C44H82NO8P	M-H+HCOONa	783.577805117	0	-2	-2	N/A	N/A	HMDB0008332	http://www.hmdb.ca/metabolites/HMDB0008332	LMGP01011842	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011842	59778.0	https://metlin.scripps.edu/metabo_info.php?molid=59778	52923163	https://pubchem.ncbi.nlm.nih.gov/compound/52923163	VPDVXUMWNZFISL-ZAEMQJNLSA-N	[]	N/A	375
1963	850.55826	PC(18:0/18:3(6Z,9Z,12Z))	C44H82NO8P	M-H+HCOONa	783.577805117	0	-2	-2	N/A	N/A	HMDB0008040	http://www.hmdb.ca/metabolites/HMDB0008040	LMGP01011588	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011588	59488.0	https://metlin.scripps.edu/metabo_info.php?molid=59488	52922655	https://pubchem.ncbi.nlm.nih.gov/compound/52922655	KJVJKBRMUDGTKA-NZXQIXPOSA-N	[]	N/A	376
1964	850.55826	PC(18:0/18:3(9Z,12Z,15Z))	C44H82NO8P	M-H+HCOONa	783.577805117	0	-2	-2	N/A	N/A	HMDB0008041	http://www.hmdb.ca/metabolites/HMDB0008041	LMGP01011589	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011589	59489.0	https://metlin.scripps.edu/metabo_info.php?molid=59489	52922657	https://pubchem.ncbi.nlm.nih.gov/compound/52922657	WZCLAXMADUBPSG-RIXBAXMTSA-N	[]	N/A	377
163776	850.55826	PC(16:0/20:3(11E,14E,17E))[U]	C44H82NO8P	M-H+HCOONa	783.577805117	0	-2	-2	N/A	N/A	N/A	N/A	N/A	N/A	39361.0	https://metlin.scripps.edu/metabo_info.php?molid=39361	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	378
163777	850.55826	PC(16:0/20:3(5E,8E,11E))[U]	C44H82NO8P	M-H+HCOONa	783.577805117	0	-2	-2	N/A	N/A	N/A	N/A	N/A	N/A	39362.0	https://metlin.scripps.edu/metabo_info.php?molid=39362	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	379
163778	850.55826	PC(16:0/20:3(5Z,8Z,11Z))[U]	C44H82NO8P	M-H+HCOONa	783.577805117	0	-2	-2	N/A	N/A	N/A	N/A	N/A	N/A	39364.0	https://metlin.scripps.edu/metabo_info.php?molid=39364	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	380
163779	850.55826	PC(16:0/20:3(8E,11E,14E))[S]	C44H82NO8P	M-H+HCOONa	783.577805117	0	-2	-2	N/A	N/A	N/A	N/A	N/A	N/A	39366.0	https://metlin.scripps.edu/metabo_info.php?molid=39366	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	381
163780	850.55826	PC(16:0/20:3(8E,11E,14E))[U]	C44H82NO8P	M-H+HCOONa	783.577805117	0	-2	-2	N/A	N/A	N/A	N/A	N/A	N/A	39367.0	https://metlin.scripps.edu/metabo_info.php?molid=39367	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	382
163781	850.55826	PC(16:0/20:3(8Z,11Z,14Z))[U]	C44H82NO8P	M-H+HCOONa	783.577805117	0	-2	-2	N/A	N/A	N/A	N/A	N/A	N/A	39369.0	https://metlin.scripps.edu/metabo_info.php?molid=39369	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	383
163782	850.55826	PC(18:0/18:3(6Z,9Z,12Z))[U]	C44H82NO8P	M-H+HCOONa	783.577805117	0	-2	-2	N/A	N/A	N/A	N/A	N/A	N/A	39511.0	https://metlin.scripps.edu/metabo_info.php?molid=39511	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	384
2247	850.55826	PC(20:3(8Z,11Z,14Z)/16:0)	C44H82NO8P	M-H+HCOONa	783.577805117	0	-2	-2	N/A	N/A	HMDB0008397	http://www.hmdb.ca/metabolites/HMDB0008397	LMGP01011872	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011872	59843.0	https://metlin.scripps.edu/metabo_info.php?molid=59843	52923221	https://pubchem.ncbi.nlm.nih.gov/compound/52923221	YKSVDDIMSQYNID-YYQUKWHJSA-N	[]	N/A	385
163783	850.55826	PC(18:0/18:3(9Z,12Z,15Z))[U]	C44H82NO8P	M-H+HCOONa	783.577805117	0	-2	-2	N/A	N/A	N/A	N/A	N/A	N/A	39512.0	https://metlin.scripps.edu/metabo_info.php?molid=39512	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	386
163784	850.55826	PC(18:1(9Z)/18:2(6Z,9Z))[U]	C44H82NO8P	M-H+HCOONa	783.577805117	0	-2	-2	N/A	N/A	N/A	N/A	N/A	N/A	39635.0	https://metlin.scripps.edu/metabo_info.php?molid=39635	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	387
163785	850.55826	PC(18:1(9Z)/18:2(9Z,12Z))[U]	C44H82NO8P	M-H+HCOONa	783.577805117	0	-2	-2	N/A	N/A	N/A	N/A	N/A	N/A	39637.0	https://metlin.scripps.edu/metabo_info.php?molid=39637	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	388
1999	850.55826	PC(18:2(9Z,12Z)/18:1(9Z))	C44H82NO8P	M-H+HCOONa	783.577805117	0	-2	-2	N/A	N/A	HMDB0008137	http://www.hmdb.ca/metabolites/HMDB0008137	LMGP01011624	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011624	59583.0	https://metlin.scripps.edu/metabo_info.php?molid=59583	52922727	https://pubchem.ncbi.nlm.nih.gov/compound/52922727	RTAZWRZKFSTMOY-NMSVECGZSA-N	[]	N/A	389
2523	850.55826	PC(18:1(11Z)/18:2(9Z,12Z))	C44H82NO8P	M-H+HCOONa	783.577805117	0	-2	-2	N/A	N/A	HMDB0008072	http://www.hmdb.ca/metabolites/HMDB0008072	LMGP01012149	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01012149	59519.0	https://metlin.scripps.edu/metabo_info.php?molid=59519	53478723	https://pubchem.ncbi.nlm.nih.gov/compound/53478723	YBNAKFLXDDROCX-YGRWKTHCSA-N	[]	N/A	390
2026	850.55826	PC(18:3(6Z,9Z,12Z)/18:0)	C44H82NO8P	M-H+HCOONa	783.577805117	0	-2	-2	N/A	N/A	HMDB0008168	http://www.hmdb.ca/metabolites/HMDB0008168	LMGP01011651	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011651	59614.0	https://metlin.scripps.edu/metabo_info.php?molid=59614	52922781	https://pubchem.ncbi.nlm.nih.gov/compound/52922781	HOOCTPAZCNJQPX-OJKLBMRPSA-N	[]	N/A	391
2541	850.55826	PC(18:2(9Z,12Z)/18:1(11Z))	C44H82NO8P	M-H+HCOONa	783.577805117	0	-2	-2	N/A	N/A	HMDB0008136	http://www.hmdb.ca/metabolites/HMDB0008136	LMGP01012168	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01012168	59582.0	https://metlin.scripps.edu/metabo_info.php?molid=59582	53478785	https://pubchem.ncbi.nlm.nih.gov/compound/53478785	YPAZQMWFRMHBBM-CLKMJQEKSA-N	[]	N/A	392
1521	850.55826	PC(18:1(9Z)/18:2(9Z,12Z))	C44H82NO8P	M-H+HCOONa	783.577805117	0	-2	-2	N/A	N/A	HMDB0008105	http://www.hmdb.ca/metabolites/HMDB0008105	LMGP01010895	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01010895	59551.0	https://metlin.scripps.edu/metabo_info.php?molid=59551	24778939	https://pubchem.ncbi.nlm.nih.gov/compound/24778939	GDWULUGDXGHJIJ-VJHNMZKJSA-N	[]	N/A	393
1781	850.55826	PC(14:1(9Z)/22:2(13Z,16Z))	C44H82NO8P	M-H+HCOONa	783.577805117	0	-2	-2	N/A	N/A	HMDB0007921	http://www.hmdb.ca/metabolites/HMDB0007921	LMGP01011406	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011406	59371.0	https://metlin.scripps.edu/metabo_info.php?molid=59371	52922294	https://pubchem.ncbi.nlm.nih.gov/compound/52922294	LMYYUVAVNWPEPG-GXAHKNHCSA-N	[]	N/A	394
4610	850.55826	PS(17:1(9Z)/22:1(11Z))	C45H84NO10P	M+Na-2H	829.583288	0	-2	-2	N/A	N/A	N/A	N/A	LMGP03010274	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010274	77938.0	https://metlin.scripps.edu/metabo_info.php?molid=77938	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	PCINDBSEHFYUCD-BOJRZQGVSA-N	[]	N/A	395
4882	850.55826	PS(20:1(11Z)/19:1(9Z))	C45H84NO10P	M+Na-2H	829.583288	0	-2	-2	N/A	N/A	N/A	N/A	LMGP03010546	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010546	78210.0	https://metlin.scripps.edu/metabo_info.php?molid=78210	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	ANLHYCMSKMLCNG-GOZVIDJKSA-N	[]	N/A	396
4639	850.55826	PS(17:2(9Z,12Z)/22:0)	C45H84NO10P	M+Na-2H	829.583288	0	-2	-2	N/A	N/A	N/A	N/A	LMGP03010303	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010303	77967.0	https://metlin.scripps.edu/metabo_info.php?molid=77967	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	YCDGHZYPAWMPIE-BDYFXHCYSA-N	[]	N/A	397
4911	850.55826	PS(20:2(11Z,14Z)/19:0)	C45H84NO10P	M+Na-2H	829.583288	0	-2	-2	N/A	N/A	N/A	N/A	LMGP03010575	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010575	78239.0	https://metlin.scripps.edu/metabo_info.php?molid=78239	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	HCZJQMPKKDDUEI-KVIBDXDUSA-N	[]	N/A	398
4697	850.55826	PS(18:2(9Z,12Z)/21:0)	C45H84NO10P	M+Na-2H	829.583288	0	-2	-2	N/A	N/A	N/A	N/A	LMGP03010361	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010361	78025.0	https://metlin.scripps.edu/metabo_info.php?molid=78025	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	ILHYROZGYZXGAH-SRTXAPAFSA-N	[]	N/A	399
5022	850.55826	PS(21:0/18:2(9Z,12Z))	C45H84NO10P	M+Na-2H	829.583288	0	-2	-2	N/A	N/A	N/A	N/A	LMGP03010686	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010686	78350.0	https://metlin.scripps.edu/metabo_info.php?molid=78350	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	MUDSIYDKPHFBKP-SRTXAPAFSA-N	[]	N/A	400
5045	850.55826	PS(22:0/17:2(9Z,12Z))	C45H84NO10P	M+Na-2H	829.583288	0	-2	-2	N/A	N/A	N/A	N/A	LMGP03010709	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010709	78373.0	https://metlin.scripps.edu/metabo_info.php?molid=78373	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	LRYGAXBFGWRDJK-BDYFXHCYSA-N	[]	N/A	401
4806	850.55826	PS(19:0/20:2(11Z,14Z))	C45H84NO10P	M+Na-2H	829.583288	0	-2	-2	N/A	N/A	N/A	N/A	LMGP03010470	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010470	78134.0	https://metlin.scripps.edu/metabo_info.php?molid=78134	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	KHKHHMPWGAWJTE-KVIBDXDUSA-N	[]	N/A	402
5070	850.55826	PS(22:1(11Z)/17:1(9Z))	C45H84NO10P	M+Na-2H	829.583288	0	-2	-2	N/A	N/A	N/A	N/A	LMGP03010734	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010734	78398.0	https://metlin.scripps.edu/metabo_info.php?molid=78398	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	LAJMJRGVVYDDPS-BOJRZQGVSA-N	[]	N/A	403
4836	850.55826	PS(19:1(9Z)/20:1(11Z))	C45H84NO10P	M+Na-2H	829.583288	0	-2	-2	N/A	N/A	N/A	N/A	LMGP03010500	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010500	78164.0	https://metlin.scripps.edu/metabo_info.php?molid=78164	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	NHHFHUAAGVRILB-GOZVIDJKSA-N	[]	N/A	404
4582	850.55826	PS(17:0/22:2(13Z,16Z))	C45H84NO10P	M+Na-2H	829.583288	0	-2	-2	N/A	N/A	N/A	N/A	LMGP03010246	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010246	77910.0	https://metlin.scripps.edu/metabo_info.php?molid=77910	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	NGGBVCQLBMQNGN-KVIBDXDUSA-N	[]	N/A	405
5100	850.55826	PS(22:2(13Z,16Z)/17:0)	C45H84NO10P	M+Na-2H	829.583288	0	-2	-2	N/A	N/A	N/A	N/A	LMGP03010764	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010764	78428.0	https://metlin.scripps.edu/metabo_info.php?molid=78428	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	LOHYCHKOANSSGU-KVIBDXDUSA-N	[]	N/A	406
4271	500.27797	PE(20:4(5Z,8Z,11Z,14Z)/0:0)	C25H44NO7P	M-H	501.285539279	1	-2	-2	N/A	N/A	HMDB0011517	http://www.hmdb.ca/metabolites/HMDB0011517	LMGP02050009	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02050009	46715.0	https://metlin.scripps.edu/metabo_info.php?molid=46715	42607465	https://pubchem.ncbi.nlm.nih.gov/compound/42607465	ROPRRXYVXLDXQO-XSQXPFHXSA-N	[]	N/A	407
4313	500.27797	LysoPE(0:0/20:4(5Z,8Z,11Z,14Z))	C25H44NO7P	M-H	501.285539279	1	-2	-2	N/A	N/A	HMDB0011487	http://www.hmdb.ca/metabolites/HMDB0011487	LMGP02050051	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02050051	62275.0	https://metlin.scripps.edu/metabo_info.php?molid=62275	71768151	https://pubchem.ncbi.nlm.nih.gov/compound/71768151	YWOCITMXHHTBAW-XSQXPFHXSA-N	[]	N/A	408
4314	500.27797	LysoPE(0:0/20:4(8Z,11Z,14Z,17Z))	C25H44NO7P	M-H	501.285539279	1	-2	-2	N/A	N/A	HMDB0011488	http://www.hmdb.ca/metabolites/HMDB0011488	LMGP02050052	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02050052	62276.0	https://metlin.scripps.edu/metabo_info.php?molid=62276	53480937	https://pubchem.ncbi.nlm.nih.gov/compound/53480937	BAKUYTLDCVITBO-YSKCIPFOSA-N	[]	N/A	409
4329	500.27797	LysoPE(20:4(8Z,11Z,14Z,17Z)/0:0)	C25H44NO7P	M-H	501.285539279	1	-2	-2	N/A	N/A	HMDB0011518	http://www.hmdb.ca/metabolites/HMDB0011518	LMGP02050067	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02050067	62302.0	https://metlin.scripps.edu/metabo_info.php?molid=62302	53480952	https://pubchem.ncbi.nlm.nih.gov/compound/53480952	JPNPIRVRGLGTRE-YSKCIPFOSA-N	[]	N/A	410
179816	500.27797	Glycerophospho-N-Arachidonoyl Ethanolamine	C25H44NO7P	M-H	501.28554	1	-2	-2	N/A	N/A	N/A	N/A	N/A	N/A	45331.0	https://metlin.scripps.edu/metabo_info.php?molid=45331	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	201738-25-2	411
2985	500.27797	PC(15:1(9Z)/0:0)	C23H46NO7P	M+Na-2H	479.301192	4	-2	-2	N/A	N/A	N/A	N/A	LMGP01050125	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01050125	76567.0	https://metlin.scripps.edu/metabo_info.php?molid=76567	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	SUCJIOBGMPMVBJ-MZMPXXGTSA-N	[]	N/A	412
179537	500.27797	Glycerophospho-N-Oleoyl Ethanolamine	C23H46NO7P	M+Na-2H	479.30119	4	-2	-2	N/A	N/A	N/A	N/A	N/A	N/A	45335.0	https://metlin.scripps.edu/metabo_info.php?molid=45335	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	201738-24-1	413
164511	500.27797	PE(18:1(9Z)/0:0)[U]	C23H46NO7P	M+Na-2H	479.30119	4	-2	-2	N/A	N/A	N/A	N/A	N/A	N/A	40780.0	https://metlin.scripps.edu/metabo_info.php?molid=40780	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	414
4267	500.27797	PE(18:1(9Z)/0:0)	C23H46NO7P	M+Na-2H	479.301189343	4	-2	-2	N/A	N/A	HMDB0011506	http://www.hmdb.ca/metabolites/HMDB0011506	LMGP02050004	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02050004	40778.0	https://metlin.scripps.edu/metabo_info.php?molid=40778	58177709	https://pubchem.ncbi.nlm.nih.gov/compound/58177709	PYVRVRFVLRNJLY-MZMPXXGTSA-N	[]	N/A	415
4301	500.27797	LysoPE(0:0/18:1(11Z))	C23H46NO7P	M+Na-2H	479.301189343	4	-2	-2	N/A	N/A	HMDB0011475	http://www.hmdb.ca/metabolites/HMDB0011475	LMGP02050039	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02050039	62263.0	https://metlin.scripps.edu/metabo_info.php?molid=62263	53480924	https://pubchem.ncbi.nlm.nih.gov/compound/53480924	CZYOFWNORPEFDG-KOIKXXGWSA-N	[]	N/A	416
4302	500.27797	LysoPE(0:0/18:1(9Z))	C23H46NO7P	M+Na-2H	479.301189343	4	-2	-2	N/A	N/A	HMDB0011476	http://www.hmdb.ca/metabolites/HMDB0011476	LMGP02050040	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02050040	62264.0	https://metlin.scripps.edu/metabo_info.php?molid=62264	71768172	https://pubchem.ncbi.nlm.nih.gov/compound/71768172	NOVZJYYJYIFXJC-MZMPXXGTSA-N	[]	N/A	417
4326	500.27797	LysoPE(18:1(11Z)/0:0)	C23H46NO7P	M+Na-2H	479.301189343	4	-2	-2	N/A	N/A	HMDB0011505	http://www.hmdb.ca/metabolites/HMDB0011505	LMGP02050064	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02050064	62291.0	https://metlin.scripps.edu/metabo_info.php?molid=62291	53480949	https://pubchem.ncbi.nlm.nih.gov/compound/53480949	WAYKKNOEMJFLDI-KOIKXXGWSA-N	[]	N/A	418
45124	500.27797	Sodium glycocholate	C26H43NO6	M+Cl	465.309038113	1	-2	-2	N/A	N/A	HMDB0032596	http://www.hmdb.ca/metabolites/HMDB0032596	N/A	N/A	88551.0	https://metlin.scripps.edu/metabo_info.php?molid=88551	23617285	https://pubchem.ncbi.nlm.nih.gov/compound/23617285	RFDAIACWWDREDC-UHFFFAOYSA-N	[]	N/A	419
55938	500.27797	Glycocholic acid	C26H43NO6	M+Cl	465.309038113	1	-2	-2	N/A	N/A	HMDB0000138	http://www.hmdb.ca/metabolites/HMDB0000138	N/A	N/A	202.0	https://metlin.scripps.edu/metabo_info.php?molid=202	23617285	https://pubchem.ncbi.nlm.nih.gov/compound/23617285	RFDAIACWWDREDC-MZMBZMQMSA-N	[]	475-31-0	420
