Name	inHouse_ID	ID
3-indolylmethylcarboxylic acid	cnic_27	
3-indolylpyroracemic acid	cnic_28	mdm-401
3-indolylpyruvic acid	cnic_28	mdm-401
3-indolylpyruvic acid; 3-(3-indolyl)-2-oxopropanoic acid; alpha-oxo-1h-indole-3-propanoic acid	cnic_28	mdm-401
3-keto-l-gulofuranolactone		mdm-109
3-methoxy-4-(hydroxy)benzoic acid methyl ester		mdm-911
3-methoxy-4-hydroxybenzoic acid methyl ester		mdm-911
3-methyl salicylic acid		mdm-593
3-methyl-1,3-dihydro-2h-indol-2-one		mdm-283
3-methyl-1,3-dihydro-indol-2-one		mdm-283
3-methyl-1,3-dihydroindol-2-one		mdm-283
3-methyl-2,3-dihydro-1h-indol-2-one		mdm-283
3-methyl-2-hydroxybenzoate		mdm-593
3-methyl-2-hydroxybenzoic acid		mdm-593
3-methyl-2-indolinone		mdm-283
3-methyl-2-oxindole		mdm-283
3-methyl-2-oxindole		mdm-283
3-methyl-2-oxindole, 96%		mdm-283
3-methyl-3-ethylpyrrolidine-2,5-dione		mdm-809
3-methyl-3-ethylsuccinimide		mdm-809
3-methyl-3h-indol-2-ol		mdm-283
3-methyl-salicylic acid		mdm-593
3-methylbut-2-enyl(7h-purin-6-yl)amine		mdm-434
3-methylindolin-2-one		mdm-283
3-methylolphenol		mdm-575
3-methyloxindole		mdm-283
3-methyloxyindole		mdm-283
3-methylsalicyclic acid		mdm-593
3-methylsalicylate		mdm-593
3-methylsalicylic acid		mdm-593
3-methylsalicylic acid		mdm-593
3-methylsalicylic acid, 97%		mdm-593
3-methylsalicylic acid, 99%		mdm-593
3-methylsalicylsaeure		mdm-593
3-methylsalycilic acid		mdm-593
3-metylsalicylic acid		mdm-593
3-ms		mdm-593
3-o-(3,4-dihydroxycinnamoyl)-d-quinic acid		mdm-106
3-o-caffeoyl-d-quinic acid		mdm-106
3-o-caffeoylquinic acid		mdm-106
3-o-methoxyphenyl-2-propenal		mdm-309
3-oxo-l-gulofuranolactone		mdm-109
3-oxo-l-gulofuranolactone (enol form)		mdm-109
3-phenyl propanoic acid	cnic_32	
3-phenyl propiolic acid		mdm-981
3-phenyl propionic acid	cnic_32	
3-phenyl-2-oxopropanoate	cnic_12	
3-phenyl-2-oxopropanoic acid	cnic_12	
3-phenyl-2-propynoate		mdm-981
3-phenyl-2-propynoic acid		mdm-981
3-phenyl-2-propynoic acid #		mdm-981
3-phenyl-l-alanine		mdm-449
3-phenyl-n-propionate	cnic_32	
3-phenyl-n-propionic acid	cnic_32	
3-phenyl-prop-2-ynoic acid		mdm-981
3-phenyl-propanoic acid	cnic_32	
3-phenyl-propiolate		mdm-981
3-phenyl-propiolic acid		mdm-981
3-phenyl-propionic acid	cnic_32	
3-phenyl-propynoic acid		mdm-981
3-phenylalanine		mdm-449
3-phenylproionic acid	cnic_32	
3-phenylprop-2-ynic acid		mdm-981
3-phenylprop-2-ynoic acid		mdm-981
3-phenylpropanoic acid	cnic_32	
3-phenylpropanoicacid	cnic_32	
3-phenylpropargylic acid		mdm-981
3-phenylpropiolate		mdm-981
3-phenylpropiolic acid		mdm-981
3-phenylpropionic acid	cnic_32	
3-phenylpropionic acid, 99%, fg	cnic_32	
3-phenylpropionic acid3-phenyl-propionic acid	cnic_32	
3-phenylpropionic acid;3-phenylpropanoic acid;3-phenyl-n-propionic acid	cnic_32	
3-phenylpropionicacid	cnic_32	
3-phenylpropionsaeure	cnic_32	
3-phenylpropynoate		mdm-981
3-phenylpropynoic acid		mdm-981
3-phenylpyruvate	cnic_12	
3-phenylpyruvic acid	cnic_12	
3-phytylmenadione		mdm-107
3-sulfino-alanine		mdm-313
3-trans-caffeoylquinic acid		mdm-106
3.alpha.,12.alpha.-dihydroxy-5.beta.-cholan-24-oic acid	cnic_50	
3.alpha.,12.alpha.-dihydroxy-5.beta.-cholanic acid	cnic_50	
3.alpha.,12.alpha.-dihydroxy-5.beta.-cholanoic acid	cnic_50	
3.alpha.,12.alpha.-dihydroxycholanic acid	cnic_50	
3.alpha.,6.alpha.-dihydroxy-5.beta.-cholanic acid	cnic_62	
3.alpha.,6.alpha.-dihydroxy-5.beta.-cholanic acid	cnic_64	
3.alpha.,6.alpha.-dihydroxy-5.beta.-cholanic acid	cnic_65	
3.alpha.,6.alpha.-dihydroxy-5.beta.-cholanic acid	cnic_46	
3.alpha.,6.alpha.-dihydroxy-5.beta.-cholanic acid	cnic_63	
3.alpha.,6.alpha.-dihydroxy-5.beta.-cholanoic acid	cnic_46	
3.alpha.,6.alpha.-dihydroxy-5.beta.-cholanoic acid	cnic_62	
3.alpha.,6.alpha.-dihydroxy-5.beta.-cholanoic acid	cnic_63	
3.alpha.,6.alpha.-dihydroxy-5.beta.-cholanoic acid	cnic_64	
3.alpha.,6.alpha.-dihydroxy-5.beta.-cholanoic acid	cnic_65	
3.alpha.,6.alpha.-dihydroxycholanic acid	cnic_65	
3.alpha.,6.alpha.-dihydroxycholanic acid	cnic_46	
3.alpha.,6.alpha.-dihydroxycholanic acid	cnic_62	
3.alpha.,6.alpha.-dihydroxycholanic acid	cnic_63	
3.alpha.,6.alpha.-dihydroxycholanic acid	cnic_64	
3.alpha.,7.alpha.-dihydroxy-5.beta.-cholan-24-oic acid	cnic_102	
3.alpha.,7.alpha.-dihydroxy-5.beta.-cholan-24-oic acid	cnic_100	
3.alpha.,7.alpha.-dihydroxy-5.beta.-cholan-24-oic acid	cnic_99	
3.alpha.,7.alpha.-dihydroxy-5.beta.-cholan-24-oic acid	cnic_101	
3.alpha.,7.alpha.-dihydroxy-5.beta.-cholanic acid	cnic_100	
3.alpha.,7.alpha.-dihydroxy-5.beta.-cholanic acid	cnic_101	
3.alpha.,7.alpha.-dihydroxy-5.beta.-cholanic acid	cnic_102	
3.alpha.,7.alpha.-dihydroxy-5.beta.-cholanic acid	cnic_99	
3.alpha.,7.alpha.-dihydroxy-5.beta.-cholanoic acid	cnic_101	
3.alpha.,7.alpha.-dihydroxy-5.beta.-cholanoic acid	cnic_102	
3.alpha.,7.alpha.-dihydroxy-5.beta.-cholanoic acid	cnic_100	
3.alpha.,7.alpha.-dihydroxy-5.beta.-cholanoic acid	cnic_99	
3.alpha.,7.alpha.-dihydroxycholanic acid	cnic_102	
3.alpha.,7.alpha.-dihydroxycholanic acid	cnic_100	
3.alpha.,7.alpha.-dihydroxycholanic acid	cnic_99	
3.alpha.,7.alpha.-dihydroxycholanic acid	cnic_101	
3.alpha.,7.alpha.-dihydroxycholansaeure	cnic_100	
3.alpha.,7.alpha.-dihydroxycholansaeure	cnic_99	
3.alpha.,7.alpha.-dihydroxycholansaeure	cnic_101	
3.alpha.,7.alpha.-dihydroxycholansaeure	cnic_102	
3.alpha.,7.beta.-dihydroxy-5.beta.-cholan-24-oic acid	cnic_87	
3.alpha.,7.beta.-dihydroxy-5.beta.-cholan-24-oic acid	cnic_86	
3.alpha.,7.beta.-dihydroxy-5.beta.-cholan-24-oic acid	cnic_85	
3.alpha.,7.beta.-dihydroxy-5.beta.-cholan-24-oic acid	cnic_84	
3.alpha.,7.beta.-dihydroxy-5.beta.-cholanic acid	cnic_84	
3.alpha.,7.beta.-dihydroxy-5.beta.-cholanic acid	cnic_87	
3.alpha.,7.beta.-dihydroxy-5.beta.-cholanic acid	cnic_86	
3.alpha.,7.beta.-dihydroxy-5.beta.-cholanic acid	cnic_85	
3.alpha.,7.beta.-dihydroxycholanic acid	cnic_85	
3.alpha.,7.beta.-dihydroxycholanic acid	cnic_86	
3.alpha.,7.beta.-dihydroxycholanic acid	cnic_84	
3.alpha.,7.beta.-dihydroxycholanic acid	cnic_87	
3.alpha.-hydroxy-5.beta.-cholan-24-oic acid	cnic_68	
3.alpha.-hydroxy-5.beta.-cholan-24-oic acid	cnic_49	
3.alpha.-hydroxy-5.beta.-cholan-24-oic acid	cnic_66	
3.alpha.-hydroxy-5.beta.-cholan-24-oic acid	cnic_67	
3.alpha.-hydroxy-5.beta.-cholanic acid	cnic_66	
3.alpha.-hydroxy-5.beta.-cholanic acid	cnic_67	
3.alpha.-hydroxy-5.beta.-cholanic acid	cnic_68	
3.alpha.-hydroxy-5.beta.-cholanic acid	cnic_49	
3.alpha.-hydroxy-5.beta.-cholanoic acid	cnic_49	
3.alpha.-hydroxy-5.beta.-cholanoic acid	cnic_66	
3.alpha.-hydroxy-5.beta.-cholanoic acid	cnic_67	
3.alpha.-hydroxy-5.beta.-cholanoic acid	cnic_68	
3.alpha.-hydroxycholanic acid	cnic_49	
3.alpha.-hydroxycholanic acid	cnic_66	
3.alpha.-hydroxycholanic acid	cnic_67	
3.alpha.-hydroxycholanic acid	cnic_68	
3002-ep1441224a2	cnic_7	
3002-ep2269977a2	cnic_7	
3002-ep2270004a1	cnic_7	
3002-ep2270006a1	cnic_7	
3002-ep2270113a1	cnic_7	
3002-ep2272817a1	cnic_7	
3002-ep2272849a1	cnic_7	
3002-ep2272935a1	cnic_7	
3002-ep2275412a1	cnic_7	
3002-ep2275414a1	cnic_7	
3002-ep2275420a1	cnic_7	
3002-ep2277565a2	cnic_7	
3002-ep2277566a2	cnic_7	
3002-ep2277567a1	cnic_7	
3002-ep2277568a2	cnic_7	
3002-ep2277569a2	cnic_7	
3002-ep2277570a2	cnic_7	
3002-ep2277622a1	cnic_7	
3002-ep2277876a1	cnic_7	
3002-ep2277898a2	cnic_7	
3002-ep2280010a2	cnic_7	
3002-ep2280014a2	cnic_7	
3002-ep2281559a1	cnic_7	
3002-ep2284149a1	cnic_7	
3002-ep2284169a1	cnic_7	
3002-ep2284171a1	cnic_7	
3002-ep2284174a1	cnic_7	
3002-ep2287158a1	cnic_7	
3002-ep2287161a1	cnic_7	
3002-ep2287162a1	cnic_7	
3002-ep2287168a2	cnic_7	
3002-ep2289868a1	cnic_7	
3002-ep2289876a1	cnic_7	
3002-ep2289891a2	cnic_7	
3002-ep2292227a2	cnic_7	
3002-ep2292280a1	cnic_7	
3002-ep2292600a1	cnic_7	
3002-ep2292614a1	cnic_7	
3002-ep2295411a1	cnic_7	
3002-ep2295412a1	cnic_7	
3002-ep2295413a1	cnic_7	
3002-ep2295426a1	cnic_7	
3002-ep2295427a1	cnic_7	
3002-ep2295437a1	cnic_7	
3002-ep2295550a2	cnic_7	
3002-ep2298415a1	cnic_7	
3002-ep2298734a2	cnic_7	
3002-ep2298764a1	cnic_7	
3002-ep2298765a1	cnic_7	
3002-ep2298775a1	cnic_7	
3002-ep2298777a2	cnic_7	
3002-ep2305033a1	cnic_7	
3002-ep2305636a1	cnic_7	
3002-ep2305642a2	cnic_7	
3002-ep2305666a1	cnic_7	
3002-ep2305671a1	cnic_7	
3002-ep2305825a1	cnic_7	
3002-ep2308812a2	cnic_7	
3002-ep2308828a2	cnic_7	
3002-ep2308844a2	cnic_7	
3002-ep2308845a2	cnic_7	
3002-ep2308846a2	cnic_7	
3002-ep2308861a1	cnic_7	
3002-ep2308872a1	cnic_7	
3002-ep2308873a1	cnic_7	
3002-ep2308875a1	cnic_7	
3002-ep2311831a1	cnic_7	
3002-ep2311837a1	cnic_7	
3002-ep2314295a1	cnic_7	
3002-ep2314584a1	cnic_7	
3002-ep2316829a1	cnic_7	
3002-ep2316834a1	cnic_7	
3002-ep2316835a1	cnic_7	
3002-ep2316836a1	cnic_7	
3002-ep2371811a2	cnic_7	
3002-ep2374454a1	cnic_7	
3002-ep2374895a1	cnic_7	
3033-ep2295402a2	cnic_7	
3033-ep2301933a1	cnic_7	
306-23-0	cnic_18	
306-23-0	cnic_24	
30634-98-1	cnic_46	
30634-98-1	cnic_62	
31387-49-2		mdm-377
318adp12ri		mdm-106
320un7xzyn		mdm-635
321-01-7		mdm-746
3224-ep2269610a2		mdm-795
3224-ep2269977a2		mdm-795
3224-ep2269989a1		mdm-795
3224-ep2269990a1		mdm-795
3224-ep2270002a1		mdm-795
3224-ep2270010a1		mdm-795
3224-ep2270505a1		mdm-795
3224-ep2272517a1		mdm-795
3224-ep2272817a1		mdm-795
3224-ep2272822a1		mdm-795
3224-ep2272832a1		mdm-795
3224-ep2272841a1		mdm-795
3224-ep2272849a1		mdm-795
3224-ep2275105a1		mdm-795
3224-ep2275401a1		mdm-795
3224-ep2275411a2		mdm-795
3224-ep2275412a1		mdm-795
3224-ep2277848a1		mdm-795
3224-ep2279750a1		mdm-795
3224-ep2280001a1		mdm-795
3224-ep2280006a1		mdm-795
3224-ep2281563a1		mdm-795
3224-ep2281813a1		mdm-795
3224-ep2281815a1		mdm-795
3224-ep2281816a1		mdm-795
3224-ep2281818a1		mdm-795
3224-ep2281821a1		mdm-795
3224-ep2281823a2		mdm-795
3224-ep2284159a1		mdm-795
3224-ep2286811a1		mdm-795
3224-ep2287152a2		mdm-795
3224-ep2287155a1		mdm-795
3224-ep2289510a1		mdm-795
3224-ep2289868a1		mdm-795
3224-ep2289890a1		mdm-795
3224-ep2289893a1		mdm-795
3224-ep2289896a1		mdm-795
3224-ep2292592a1		mdm-795
3224-ep2292593a2		mdm-795
3224-ep2292613a1		mdm-795
3224-ep2295055a2		mdm-795
3224-ep2295402a2		mdm-795
3224-ep2295406a1		mdm-795
3224-ep2295407a1		mdm-795
3224-ep2295427a1		mdm-795
3224-ep2295437a1		mdm-795
3224-ep2295438a1		mdm-795
3224-ep2298731a1		mdm-795
3224-ep2298734a2		mdm-795
3224-ep2298736a1		mdm-795
3224-ep2298742a1		mdm-795
3224-ep2298743a1		mdm-795
3224-ep2298744a2		mdm-795
3224-ep2298746a1		mdm-795
3224-ep2298761a1		mdm-795
3224-ep2298770a1		mdm-795
3224-ep2298772a1		mdm-795
3224-ep2298775a1		mdm-795
3224-ep2298778a1		mdm-795
3224-ep2301933a1		mdm-795
3224-ep2301936a1		mdm-795
3224-ep2305219a1		mdm-795
3224-ep2305250a1		mdm-795
3224-ep2305640a2		mdm-795
3224-ep2305642a2		mdm-795
3224-ep2305646a1		mdm-795
3224-ep2305679a1		mdm-795
3224-ep2308510a1		mdm-795
3224-ep2308562a2		mdm-795
3224-ep2308812a2		mdm-795
3224-ep2308828a2		mdm-795
3224-ep2308838a1		mdm-795
3224-ep2308839a1		mdm-795
3224-ep2308841a2		mdm-795
3224-ep2308848a1		mdm-795
3224-ep2308873a1		mdm-795
3224-ep2308875a1		mdm-795
3224-ep2311453a1		mdm-795
3224-ep2311815a1		mdm-795
3224-ep2311827a1		mdm-795
3224-ep2311831a1		mdm-795
3224-ep2311842a2		mdm-795
3224-ep2314295a1		mdm-795
3224-ep2314298a1		mdm-795
3224-ep2314574a1		mdm-795
3224-ep2314584a1		mdm-795
3224-ep2316457a1		mdm-795
3224-ep2316458a1		mdm-795
3224-ep2316459a1		mdm-795
3224-ep2316470a2		mdm-795
3224-ep2316825a1		mdm-795
3224-ep2316826a1		mdm-795
3224-ep2316827a1		mdm-795
3224-ep2316828a1		mdm-795
3224-ep2316831a1		mdm-795
3224-ep2316832a1		mdm-795
3224-ep2316833a1		mdm-795
3224-ep2316836a1		mdm-795
3224-ep2371809a1		mdm-795
3224-ep2371811a2		mdm-795
3224-ep2372017a1		mdm-795
3224-ep2374788a1		mdm-795
32278-ep2281815a1		mdm-721
32278-ep2295408a1		mdm-721
32278-ep2301933a1		mdm-721
32278-ep2305640a2		mdm-721
32278-ep2311827a1		mdm-721
3233-58-7	cnic_33	
327-97-9		mdm-106
327c979		mdm-106
32cf6d13-8f08-485f-b79e-f8a6ac318e07		mdm-106
3377 rp		mdm-757
3377 rp opalate		mdm-757
34149-ep2289892a1		mdm-449
34149-ep2301939a1		mdm-449
34149-ep2305688a1		mdm-449
34149-ep2305825a1		mdm-449
34149-ep2311850a1		mdm-449
345909-34-4		mdm-549
3466-ep2269610a2		mdm-109
3466-ep2269978a2		mdm-109
3466-ep2269985a2		mdm-109
3466-ep2269988a2		mdm-109
3466-ep2269991a2		mdm-109
3466-ep2270000a1		mdm-109
3466-ep2270002a1		mdm-109
3466-ep2270008a1		mdm-109
3466-ep2270011a1		mdm-109
3466-ep2270505a1		mdm-109
3466-ep2272516a2		mdm-109
3466-ep2272537a2		mdm-109
3466-ep2272822a1		mdm-109
3466-ep2272834a1		mdm-109
3466-ep2272835a1		mdm-109
3466-ep2272844a1		mdm-109
3466-ep2275413a1		mdm-109
3466-ep2277848a1		mdm-109
3466-ep2277865a1		mdm-109
3466-ep2281823a2		mdm-109
3466-ep2284149a1		mdm-109
3466-ep2284150a2		mdm-109
3466-ep2284151a2		mdm-109
3466-ep2284152a2		mdm-109
3466-ep2284153a2		mdm-109
3466-ep2284155a2		mdm-109
3466-ep2284156a2		mdm-109
3466-ep2284164a2		mdm-109
3466-ep2284171a1		mdm-109
3466-ep2284178a2		mdm-109
3466-ep2284179a2		mdm-109
3466-ep2287140a2		mdm-109
3466-ep2287148a2		mdm-109
3466-ep2287150a2		mdm-109
3466-ep2287153a1		mdm-109
3466-ep2287156a1		mdm-109
3466-ep2289510a1		mdm-109
3466-ep2289883a1		mdm-109
3466-ep2289890a1		mdm-109
3466-ep2289892a1		mdm-109
3466-ep2292227a2		mdm-109
3466-ep2292228a1		mdm-109
3466-ep2292592a1		mdm-109
3466-ep2292612a2		mdm-109
3466-ep2292617a1		mdm-109
3466-ep2295055a2		mdm-109
3466-ep2295401a2		mdm-109
3466-ep2295409a1		mdm-109
3466-ep2295416a2		mdm-109
3466-ep2295419a2		mdm-109
3466-ep2295426a1		mdm-109
3466-ep2295427a1		mdm-109
3466-ep2295435a1		mdm-109
3466-ep2298735a1		mdm-109
3466-ep2298742a1		mdm-109
3466-ep2298748a2		mdm-109
3466-ep2298768a1		mdm-109
3466-ep2298770a1		mdm-109
3466-ep2298776a1		mdm-109
3466-ep2301536a1		mdm-109
3466-ep2301538a1		mdm-109
3466-ep2301929a1		mdm-109
3466-ep2301931a1		mdm-109
3466-ep2301935a1		mdm-109
3466-ep2301940a1		mdm-109
3466-ep2305219a1		mdm-109
3466-ep2305257a1		mdm-109
3466-ep2305636a1		mdm-109
3466-ep2305637a2		mdm-109
3466-ep2305648a1		mdm-109
3466-ep2305651a1		mdm-109
3466-ep2305668a1		mdm-109
3466-ep2305674a1		mdm-109
3466-ep2305679a1		mdm-109
3466-ep2305683a1		mdm-109
3466-ep2308854a1		mdm-109
3466-ep2308857a1		mdm-109
3466-ep2308861a1		mdm-109
3466-ep2308867a2		mdm-109
3466-ep2308870a2		mdm-109
3466-ep2311453a1		mdm-109
3466-ep2311455a1		mdm-109
3466-ep2311805a1		mdm-109
3466-ep2311807a1		mdm-109
3466-ep2311809a1		mdm-109
3466-ep2311824a1		mdm-109
3466-ep2311839a1		mdm-109
3466-ep2311842a2		mdm-109
3466-ep2314295a1		mdm-109
3466-ep2314584a1		mdm-109
3466-ep2314585a1		mdm-109
3466-ep2314588a1		mdm-109
3466-ep2314589a1		mdm-109
3466-ep2314590a1		mdm-109
3466-ep2314593a1		mdm-109
3466-ep2316452a1		mdm-109
3466-ep2316457a1		mdm-109
3466-ep2316458a1		mdm-109
3466-ep2316470a2		mdm-109
3466-ep2316825a1		mdm-109
3466-ep2316826a1		mdm-109
3466-ep2316827a1		mdm-109
3466-ep2316828a1		mdm-109
3466-ep2316832a1		mdm-109
3466-ep2316833a1		mdm-109
3466-ep2316837a1		mdm-109
3466-ep2374792a1		mdm-109
3466-ep2377510a1		mdm-109
3466-ep2380568a1		mdm-109
35656-49-6	cnic_28	
36413-60-2		mdm-457
3645-ep2269989a1	cnic_34	
3645-ep2269992a1	cnic_34	
3645-ep2270505a1	cnic_34	
3645-ep2272517a1	cnic_34	
3645-ep2275413a1	cnic_34	
3645-ep2275414a1	cnic_34	
3645-ep2275420a1	cnic_34	
3645-ep2277865a1	cnic_34	
3645-ep2277880a1	cnic_34	
3645-ep2277898a2	cnic_34	
3645-ep2284157a1	cnic_34	
3645-ep2287165a2	cnic_34	
3645-ep2287166a2	cnic_34	
3645-ep2292088a1	cnic_34	
3645-ep2292227a2	cnic_34	
3645-ep2292593a2	cnic_34	
3645-ep2292610a1	cnic_34	
3645-ep2292620a2	cnic_34	
3645-ep2295406a1	cnic_34	
3645-ep2295407a1	cnic_34	
3645-ep2295423a1	cnic_34	
3645-ep2295429a1	cnic_34	
3645-ep2295503a1	cnic_34	
3645-ep2298736a1	cnic_34	
3645-ep2298742a1	cnic_34	
3645-ep2298750a1	cnic_34	
3645-ep2298772a1	cnic_34	
3645-ep2301536a1	cnic_34	
3645-ep2301538a1	cnic_34	
3645-ep2305250a1	cnic_34	
3645-ep2305633a1	cnic_34	
3645-ep2305808a1	cnic_34	
3645-ep2305825a1	cnic_34	
3645-ep2308839a1	cnic_34	
3645-ep2308855a1	cnic_34	
3645-ep2311455a1	cnic_34	
3645-ep2311494a1	cnic_34	
3645-ep2311811a1	cnic_34	
3645-ep2311822a1	cnic_34	
3645-ep2314590a1	cnic_34	
3645-ep2316452a1	cnic_34	
3645-ep2316830a2	cnic_34	
3645-ep2316937a1	cnic_34	
3645-ep2316974a1	cnic_34	
3645-ep2374895a1	cnic_34	
3646-68-2		mdm-841
365i404		mdm-434
36660-ep2311801a1	cnic_15	
36660-ep2311802a1	cnic_15	
36660-ep2311803a1	cnic_15	
36660-ep2371814a1	cnic_15	
36661-ep2311801a1	cnic_15	
36661-ep2311802a1	cnic_15	
36661-ep2311803a1	cnic_15	
36661-ep2371814a1	cnic_15	
37580_fluka		mdm-160
3762963d-6c2a-4bff-ad94-3180e51bca68		mdm-198
37c5e4e2-f7a0-451c-a041-5c9a71d92fa7	cnic_40	
37c5e4e2-f7a0-451c-a041-5c9a71d92fa7	cnic_39	
37yd696ii6		mdm-473
39016-49-4	cnic_105	
39016-49-4	cnic_106	
39016-49-4	cnic_107	
39016-49-4	cnic_108	
39016-49-4	cnic_109	
39016-49-4	cnic_110	
39016-49-4	cnic_111	
392-12-1	cnic_28	mdm-401
392i121	cnic_28	mdm-401
394-40-1		mdm-507
3943-74-6		mdm-911
3983-ep2269992a1		mdm-198
3983-ep2270004a1		mdm-198
3983-ep2270005a1		mdm-198
3983-ep2270011a1		mdm-198
3983-ep2270505a1		mdm-198
3983-ep2272516a2		mdm-198
3983-ep2272813a2		mdm-198
3983-ep2272817a1		mdm-198
3983-ep2272822a1		mdm-198
3983-ep2272825a2		mdm-198
3983-ep2272841a1		mdm-198
3983-ep2274983a1		mdm-198
3983-ep2275102a1		mdm-198
3983-ep2275401a1		mdm-198
3983-ep2275411a2		mdm-198
3983-ep2275414a1		mdm-198
3983-ep2275425a1		mdm-198
3983-ep2277565a2		mdm-198
3983-ep2277566a2		mdm-198
3983-ep2277567a1		mdm-198
3983-ep2277568a2		mdm-198
3983-ep2277569a2		mdm-198
3983-ep2277570a2		mdm-198
3983-ep2277848a1		mdm-198
3983-ep2277867a2		mdm-198
3983-ep2277876a1		mdm-198
3983-ep2277879a1		mdm-198
3983-ep2279750a1		mdm-198
3983-ep2280001a1		mdm-198
3983-ep2280003a2		mdm-198
3983-ep2280005a1		mdm-198
3983-ep2280008a2		mdm-198
3983-ep2280010a2		mdm-198
3983-ep2280012a2		mdm-198
3983-ep2281823a2		mdm-198
3983-ep2284149a1		mdm-198
3983-ep2284160a1		mdm-198
3983-ep2287155a1		mdm-198
3983-ep2287160a1		mdm-198
3983-ep2287165a2		mdm-198
3983-ep2287166a2		mdm-198
3983-ep2289884a1		mdm-198
3983-ep2289887a2		mdm-198
3983-ep2289888a2		mdm-198
3983-ep2289892a1		mdm-198
3983-ep2289894a2		mdm-198
3983-ep2292227a2		mdm-198
3983-ep2292280a1		mdm-198
3983-ep2292596a2		mdm-198
3983-ep2292611a1		mdm-198
3983-ep2292612a2		mdm-198
3983-ep2292614a1		mdm-198
3983-ep2292615a1		mdm-198
3983-ep2292620a2		mdm-198
3983-ep2295402a2		mdm-198
3983-ep2295406a1		mdm-198
3983-ep2295411a1		mdm-198
3983-ep2295412a1		mdm-198
3983-ep2295413a1		mdm-198
3983-ep2295426a1		mdm-198
3983-ep2295427a1		mdm-198
3983-ep2295437a1		mdm-198
3983-ep2295550a2		mdm-198
3983-ep2298731a1		mdm-198
3983-ep2298734a2		mdm-198
3983-ep2298735a1		mdm-198
3983-ep2298743a1		mdm-198
3983-ep2298744a2		mdm-198
3983-ep2298750a1		mdm-198
3983-ep2298755a1		mdm-198
3983-ep2298768a1		mdm-198
3983-ep2298772a1		mdm-198
3983-ep2298775a1		mdm-198
3983-ep2298783a1		mdm-198
3983-ep2301918a1		mdm-198
3983-ep2301931a1		mdm-198
3983-ep2301936a1		mdm-198
3983-ep2305243a1		mdm-198
3983-ep2305636a1		mdm-198
3983-ep2305640a2		mdm-198
3983-ep2305651a1		mdm-198
3983-ep2305673a1		mdm-198
3983-ep2305676a1		mdm-198
3983-ep2305695a2		mdm-198
3983-ep2305696a2		mdm-198
3983-ep2305697a2		mdm-198
3983-ep2305698a2		mdm-198
3983-ep2305808a1		mdm-198
3983-ep2308812a2		mdm-198
3983-ep2308828a2		mdm-198
3983-ep2308833a2		mdm-198
3983-ep2308839a1		mdm-198
3983-ep2308844a2		mdm-198
3983-ep2308845a2		mdm-198
3983-ep2308846a2		mdm-198
3983-ep2308854a1		mdm-198
3983-ep2308857a1		mdm-198
3983-ep2308858a1		mdm-198
3983-ep2308861a1		mdm-198
3983-ep2308867a2		mdm-198
3983-ep2308870a2		mdm-198
3983-ep2308872a1		mdm-198
3983-ep2308873a1		mdm-198
3983-ep2308875a1		mdm-198
3983-ep2308877a1		mdm-198
3983-ep2311806a2		mdm-198
3983-ep2311815a1		mdm-198
3983-ep2311816a1		mdm-198
3983-ep2311817a1		mdm-198
3983-ep2311823a1		mdm-198
3983-ep2311824a1		mdm-198
3983-ep2311829a1		mdm-198
3983-ep2311831a1		mdm-198
3983-ep2311834a1		mdm-198
3983-ep2311837a1		mdm-198
3983-ep2311842a2		mdm-198
3983-ep2314575a1		mdm-198
3983-ep2314584a1		mdm-198
3983-ep2314585a1		mdm-198
3983-ep2316470a2		mdm-198
3983-ep2316829a1		mdm-198
3983-ep2316831a1		mdm-198
3983-ep2316834a1		mdm-198
3983-ep2316835a1		mdm-198
3983-ep2316836a1		mdm-198
3983-ep2372017a1		mdm-198
3983-ep2374454a1		mdm-198
3983-ep2374783a1		mdm-198
3983-ep2374790a1		mdm-198
3983-ep2374792a1		mdm-198
3983-ep2380568a1		mdm-198
3[(4-amino-2-methyl-5-pyrimidinyl)-methyl]-5-(2-hydroxyethyl)-4-methylthiazolium chloride		mdm-296
3a,12a-dihydroxy-5a-cholanoic acid	cnic_74	
3a,12a-dihydroxy-5a-cholanoic acid	cnic_76	
3a,12a-dihydroxy-5a-cholanoic acid	cnic_75	
3a,6a,7a-trihydroxy-5b-cholan-24-oate	cnic_109	
3a,6a,7a-trihydroxy-5b-cholan-24-oic acid	cnic_106	
3a,6a,7a-trihydroxy-5b-cholan-24-oic acid	cnic_111	
3a,6a,7a-trihydroxy-5b-cholan-24-oic acid	cnic_110	
3a,6a,7a-trihydroxy-5b-cholan-24-oic acid	cnic_105	
3a,6a,7a-trihydroxy-5b-cholan-24-oic acid	cnic_107	
3a,6a,7a-trihydroxy-5b-cholan-24-oic acid	cnic_108	
3a,6a,7a-trihydroxy-5b-cholan-24-oic acid	cnic_109	
3a,6a,7a-trihydroxy-5b-cholanate	cnic_109	
3a,6a,7a-trihydroxy-5b-cholanic acid	cnic_108	
3a,6a,7a-trihydroxy-5b-cholanic acid	cnic_105	
3a,6a,7a-trihydroxy-5b-cholanic acid	cnic_107	
3a,6a,7a-trihydroxy-5b-cholanic acid	cnic_109	
3a,6a,7a-trihydroxy-5b-cholanic acid	cnic_110	
3a,6a,7a-trihydroxy-5b-cholanic acid	cnic_111	
3a,6a,7a-trihydroxy-5b-cholanic acid	cnic_106	
